500 100
e56 e213 45.201042
e56 e214 55.746525
e56 e215 87.332279
e56 e216 36.361649
e56 e217 52.169769
e56 e218 39.398561
e56 e219 84.376431
e56 e220 82.650469
e56 e221 56.623391
e56 e222 55.753528
e56 e223 26.983574
e56 e224 67.621339
e56 e225 58.165709
e56 e226 47.373273
e56 e227 34.086551
e56 e228 60.647614
e56 e229 20.734979
e56 e230 58.259211
e56 e231 69.489688
e56 e232 54.576859
e56 e233 58.350148
e56 e234 40.693200
e56 e235 29.165587
e56 e236 48.832577
e56 e237 34.102975
e56 e238 55.244199
e56 e239 92.498768
e56 e240 50.059595
e56 e241 68.152494
e56 e242 76.405945
e56 e243 23.153228
e56 e244 79.861286
e56 e245 36.641541
e56 e246 20.443082
e56 e247 36.559984
e56 e248 21.816640
e56 e249 7.958342
e56 e250 9.667074
e56 e251 62.069925
e56 e252 76.251093
e56 e253 83.255088
e56 e254 44.810688
e56 e255 36.344332
e56 e256 3.202702
e56 e257 15.307292
e56 e258 89.372707
e56 e259 24.732148
e56 e260 51.189829
e56 e261 64.578315
e56 e262 22.009699
e56 e263 15.652536
e56 e264 78.625583
e56 e265 24.255777
e56 e266 55.762182
e56 e267 50.788305
e56 e268 45.611831
e56 e269 52.293531
e56 e270 62.924525
e56 e271 52.386561
e56 e272 45.547815
e56 e273 64.263126
e56 e274 70.082099
e56 e275 57.553298
e56 e276 74.166227
e56 e277 60.144569
e56 e278 64.697880
e56 e279 55.652685
e56 e280 14.232535
e56 e281 41.863004
e56 e282 66.926625
e56 e283 52.460049
e56 e284 47.808354
e56 e285 51.365569
e56 e286 24.232955
e56 e287 14.198247
e56 e288 16.064181
e56 e289 95.122426
e56 e290 51.126323
e56 e291 67.685232
e56 e292 43.106561
e56 e293 11.338160
e56 e294 29.836033
e56 e295 27.271323
e56 e296 17.665407
e56 e297 75.987378
e56 e298 12.669958
e56 e299 36.443558
e56 e300 23.634873
e56 e301 51.351024
e56 e302 54.772536
e56 e303 22.555149
e56 e304 82.943168
e56 e305 49.538038
e56 e306 70.495036
e56 e307 27.680603
e56 e308 85.994057
e56 e309 28.858187
e56 e310 16.591836
e56 e311 30.693892
e56 e312 19.272955
e56 e313 58.112459
e56 e314 97.843503
e56 e315 79.715720
e56 e316 33.190255
e56 e317 59.447135
e56 e318 64.791591
e56 e319 52.053465
e56 e320 67.910638
e56 e321 42.608764
e56 e322 74.614237
e56 e323 11.816989
e56 e324 23.467832
e56 e325 23.553847
e56 e326 86.021414
e56 e327 52.128899
e56 e328 55.371231
e56 e329 41.566407
e56 e330 35.900262
e56 e331 71.257897
e56 e332 27.867376
e56 e333 79.748401
e56 e334 41.918287
e56 e335 73.918290
e56 e336 25.174885
e56 e337 55.228989
e56 e338 100.249401
e56 e339 83.845428
e56 e340 102.040902
e56 e341 55.174460
e56 e342 90.814279
e56 e343 5.552421
e56 e344 60.477570
e56 e345 60.374003
e56 e346 45.548962
e56 e347 40.557862
e56 e348 19.269639
e56 e349 26.290033
e56 e350 58.610015
e56 e351 89.931736
e56 e352 85.905365
e56 e353 66.608503
e56 e354 86.621350
e56 e355 43.276758
e56 e356 86.984887
e56 e357 38.636551
e56 e358 89.742327
e56 e359 70.511922
e56 e360 87.917500
e56 e361 61.469823
e56 e362 3.982381
e56 e363 47.683903
e56 e364 72.968002
e56 e365 61.627098
e56 e366 51.637077
e56 e367 80.464285
e56 e368 59.802344
e56 e369 59.793840
e56 e370 81.451333
e56 e371 68.814031
e56 e372 53.438280
e56 e373 29.008856
e56 e374 46.894408
e56 e375 77.538815
e56 e376 23.721943
e56 e377 51.681463
e56 e378 61.047208
e56 e379 40.462705
e56 e380 81.338569
e56 e381 71.196100
e56 e382 7.888840
e56 e383 61.194038
e56 e384 7.891791
e56 e385 41.338492
e56 e386 48.484424
e56 e387 29.386154
e56 e388 29.439933
e56 e389 79.159215
e56 e390 76.083791
e56 e391 103.342396
e56 e392 88.436797
e56 e393 67.637379
e56 e394 39.948704
e56 e395 48.917501
e56 e396 54.688295
e56 e397 57.220188
e56 e398 38.563453
e56 e399 58.162121
e56 e400 31.392568
e56 e401 33.397805
e56 e402 69.663077
e56 e403 35.896778
e56 e404 37.375131
e56 e405 77.546422
e56 e406 51.982384
e56 e407 17.295043
e56 e408 54.228848
e56 e409 34.376145
e56 e410 76.127134
e56 e411 33.925993
e56 e412 74.696068
e56 e413 23.059714
e56 e414 36.864404
e56 e415 82.605352
e56 e416 74.114399
e56 e417 15.520321
e56 e418 84.997941
e56 e419 88.653220
e56 e420 63.578622
e56 e421 36.013372
e56 e422 64.794216
e56 e423 40.266403
e56 e424 76.985159
e56 e425 59.336957
e56 e426 71.672828
e56 e427 62.765465
e56 e428 41.928280
e56 e429 41.039458
e56 e430 34.335069
e56 e431 80.257667
e56 e432 20.885130
e56 e433 94.494350
e56 e434 84.969526
e56 e435 19.584939
e56 e436 35.372728
e56 e437 23.392186
e56 e438 58.211401
e56 e439 53.680997
e56 e440 17.662248
e56 e441 51.345495
e56 e442 30.991545
e56 e443 20.520407
e56 e444 20.326152
e56 e445 14.683652
e56 e446 40.093311
e56 e447 72.040809
e56 e448 58.405710
e56 e449 41.627599
e56 e450 56.622324
e56 e451 44.441195
e56 e452 9.985671
e56 e453 83.724507
e56 e454 59.448790
e56 e455 26.512907
e56 e456 13.023826
e56 e457 44.910762
e56 e458 34.560263
e56 e459 50.851466
e56 e460 82.515823
e56 e461 62.489190
e56 e462 48.771663
e56 e463 53.370582
e56 e464 47.118796
e56 e465 32.132852
e56 e466 82.264081
e56 e467 45.821877
e56 e468 81.837727
e56 e469 29.032350
e56 e470 83.717160
e56 e471 8.751847
e56 e472 62.728098
e56 e473 27.778259
e56 e474 53.502980
e56 e475 39.210940
e56 e476 64.831479
e56 e477 66.529807
e56 e478 39.421212
e56 e479 33.085266
e56 e480 54.621095
e56 e481 36.905816
e56 e482 28.777211
e56 e483 77.171901
e56 e484 54.393958
e56 e485 30.168860
e56 e486 88.682032
e56 e487 92.255487
e56 e488 49.734113
e56 e489 77.696825
e56 e490 45.599373
e56 e491 49.851264
e56 e492 47.901197
e56 e493 90.271866
e56 e494 18.250746
e56 e495 94.342413
e56 e496 31.317808
e56 e497 57.033049
e56 e498 87.714013
e56 e499 22.334877
e56 e500 65.813012
e57 e58 63.111380
e57 e59 51.191956
e57 e60 43.127760
e57 e61 80.401168
e57 e62 7.738041
e57 e63 11.719253
e57 e64 69.284527
e57 e65 50.117011
e57 e66 72.635634
e57 e67 51.348386
e57 e68 52.352139
e57 e69 60.073132
e57 e70 49.510783
e57 e71 5.550061
e57 e72 27.890741
e57 e73 14.813095
e57 e74 24.985396
e57 e75 27.753769
e57 e76 81.139368
e57 e77 20.585536
e57 e78 83.263088
e57 e79 15.700374
e57 e80 34.730278
e57 e81 63.437187
e57 e82 48.195065
e57 e83 87.543853
e57 e84 23.552815
e57 e85 84.777145
e57 e86 89.154069
e57 e87 27.868179
e57 e88 28.714511
e57 e89 81.404992
e57 e90 17.869926
e57 e91 48.025745
e57 e92 74.942781
e57 e93 92.404712
e57 e94 72.446719
e57 e95 6.010000
e57 e96 66.915077
e57 e97 33.105836
e57 e98 28.337589
e57 e99 83.845813
e57 e100 76.016856
e57 e101 31.673875
e57 e102 22.698188
e57 e103 62.091368
e57 e104 12.432170
e57 e105 96.639762
e57 e106 71.457817
e57 e107 63.153077
e57 e108 85.306583
e57 e109 24.955193
e57 e110 39.958642
e57 e111 61.898839
e57 e112 10.510189
e57 e113 55.425708
e57 e114 38.069354
e57 e115 24.730481
e57 e116 78.152060
e57 e117 76.821671
e57 e118 10.890778
e57 e119 50.202694
e57 e120 32.629781
e57 e121 63.224538
e57 e122 96.726983
e57 e123 84.694600
e57 e124 33.150621
e57 e125 20.914488
e57 e126 51.904669
e57 e127 76.168498
e57 e128 11.063090
e57 e129 37.745979
e57 e130 65.249833
e57 e131 85.783433
e57 e132 56.444823
e57 e133 28.707579
e57 e134 80.782640
e57 e135 43.634347
e57 e136 30.988412
e57 e137 18.017146
e57 e138 33.039518
e57 e139 86.287752
e57 e140 39.952146
e57 e141 100.032158
e57 e142 47.913656
e57 e143 86.756051
e57 e144 108.183557
e57 e145 73.495079
e57 e146 24.701837
e57 e147 62.369611
e57 e148 52.865640
e57 e149 64.167266
e57 e150 19.901254
e57 e151 105.228953
e57 e152 89.064527
e57 e153 46.472957
e57 e154 85.205971
e57 e155 64.693657
e57 e156 75.318914
e57 e157 100.040913
e57 e158 52.814591
e57 e159 83.804917
e57 e160 8.813313
e57 e161 62.902470
e57 e162 15.193532
e57 e163 22.231316
e57 e164 77.636594
e57 e165 62.824205
e57 e166 80.842378
e57 e167 24.304273
e57 e168 22.810063
e57 e169 55.391991
e57 e170 22.804362
e57 e171 18.172553
e57 e172 23.885711
e57 e173 73.203787
e57 e174 48.205083
e57 e175 80.097645
e57 e176 21.366913
e57 e177 17.657787
e57 e178 48.882126
e57 e179 22.133332
e57 e180 71.355104
e57 e181 56.593047
e57 e182 54.553040
e57 e183 56.656653
e57 e184 56.790265
e57 e185 84.881417
e57 e186 63.484933
e57 e187 24.838969
e57 e188 66.352865
e57 e189 51.884437
e57 e190 87.900398
e57 e191 7.363476
e57 e192 23.090519
e57 e193 70.593146
e57 e194 38.782173
e57 e195 65.616501
e57 e196 93.164133
e57 e197 87.524434
e57 e198 56.769093
e57 e199 87.462597
e57 e200 57.783849
e57 e201 23.013636
e57 e202 65.410665
e57 e203 70.162478
e57 e204 31.987407
e57 e205 36.765518
e57 e206 82.115462
e57 e207 75.027745
e57 e208 57.574375
e57 e209 57.661447
e57 e210 52.052325
e57 e211 37.135803
e57 e212 33.864065
e57 e213 30.751720
e57 e214 51.952457
e57 e215 100.816115
e57 e216 57.986548
e57 e217 47.422227
e57 e218 18.047961
e57 e219 80.144456
e57 e220 78.978750
e57 e221 65.162777
e57 e222 60.760342
e57 e223 46.163166
e57 e224 65.941792
e57 e225 51.640060
e57 e226 55.590106
e57 e227 18.857338
e57 e228 54.771311
e57 e229 41.542498
e57 e230 52.001858
e57 e231 78.608697
e57 e232 61.149526
e57 e233 43.630575
e57 e234 62.356881
e57 e235 7.574684
e57 e236 57.921002
e57 e237 55.604674
e57 e238 50.201686
e57 e239 86.054888
e57 e240 64.939866
e57 e241 79.951083
e57 e242 90.122866
e57 e243 2.947678
e57 e244 82.235442
e57 e245 57.888552
e57 e246 42.094532
e57 e247 36.318059
e57 e248 1.692028
e57 e249 15.071912
e57 e250 14.074169
e57 e251 62.754160
e57 e252 87.381139
e57 e253 76.197980
e57 e254 55.647386
e57 e255 53.147540
e57 e256 22.485621
e57 e257 32.427261
e57 e258 85.214197
e57 e259 4.794863
e57 e260 57.192283
e57 e261 49.508217
e57 e262 0.638679
e57 e263 14.673721
e57 e264 94.158259
e57 e265 42.455755
e57 e266 48.405520
e57 e267 69.460972
e57 e268 39.166058
e57 e269 70.858601
e57 e270 47.220169
e57 e271 56.865104
e57 e272 63.646287
e57 e273 74.744027
e57 e274 78.498721
e57 e275 35.882214
e57 e276 90.018859
e57 e277 65.503574
e57 e278 79.550428
e57 e279 67.797487
e57 e280 15.698007
e57 e281 35.077893
e57 e282 80.922493
e57 e283 32.665817
e57 e284 52.226029
e57 e285 44.888034
e57 e286 45.826514
e57 e287 12.146173
e57 e288 37.280061
e57 e289 89.861345
e57 e290 54.687703
e57 e291 65.210499
e57 e292 64.081713
e57 e293 28.356941
e57 e294 38.690738
e57 e295 46.960281
e57 e296 37.606666
e57 e297 78.079183
e57 e298 33.939662
e57 e299 23.010087
e57 e300 4.292641
e57 e301 70.776638
e57 e302 33.308280
e57 e303 20.318865
e57 e304 94.256761
e57 e305 28.202719
e57 e306 77.427842
e57 e307 15.088918
e57 e308 94.653815
e57 e309 49.551929
e57 e310 37.419765
e57 e311 51.471012
e57 e312 36.138319
e57 e313 66.505675
e57 e314 91.244838
e57 e315 72.261787
e57 e316 52.266302
e57 e317 61.636407
e57 e318 82.010124
e57 e319 59.412452
e57 e320 54.035949
e57 e321 62.912734
e57 e322 90.574530
e57 e323 31.871784
e57 e324 18.613782
e57 e325 25.374022
e57 e326 98.453448
e57 e327 31.891562
e57 e328 44.617385
e57 e329 31.934100
e57 e330 21.198268
e57 e331 83.781837
e57 e332 49.430703
e57 e333 79.541942
e57 e334 63.582336
e57 e335 87.447788
e57 e336 3.507479
e57 e337 70.200341
e57 e338 93.772880
e57 e339 74.219318
e57 e340 95.136880
e57 e341 34.155821
e57 e342 87.816902
e57 e343 24.137686
e57 e344 64.656465
e57 e345 68.585434
e57 e346 37.426162
e57 e347 54.676488
e57 e348 38.249500
e57 e349 47.399429
e57 e350 44.478690
e57 e351 87.338422
e57 e352 85.153347
e57 e353 56.861771
e57 e354 100.941323
e57 e355 60.584373
e57 e356 86.717471
e57 e357 45.364102
e57 e358 90.164224
e57 e359 64.806000
e57 e360 87.073812
e57 e361 72.673165
e57 e362 18.541833
e57 e363 29.203623
e57 e364 88.872498
e57 e365 74.624974
e57 e366 43.374003
e57 e367 85.031127
e57 e368 66.401347
e57 e369 47.492445
e57 e370 89.720436
e57 e371 81.759930
e57 e372 58.241226
e57 e373 40.157889
e57 e374 49.258903
e57 e375 85.009114
e57 e376 45.392920
e57 e377 69.631662
e57 e378 64.894352
e57 e379 62.000673
e57 e380 89.894818
e57 e381 64.381196
e57 e382 24.724787
e57 e383 69.718865
e57 e384 25.151072
e57 e385 62.533424
e57 e386 68.335123
e57 e387 50.222597
e57 e388 9.381580
e57 e389 75.091918
e57 e390 70.752508
e57 e391 96.404673
e57 e392 100.209851
e57 e393 81.842122
e57 e394 42.547601
e57 e395 27.246361
e57 e396 37.547506
e57 e397 46.302823
e57 e398 30.199960
e57 e399 41.516774
e57 e400 46.152381
e57 e401 21.384890
e57 e402 85.076235
e57 e403 30.066312
e57 e404 24.629125
e57 e405 92.385283
e57 e406 70.058586
e57 e407 38.262256
e57 e408 35.495220
e57 e409 54.319121
e57 e410 90.622090
e57 e411 19.156312
e57 e412 82.335778
e57 e413 8.603210
e57 e414 15.806093
e57 e415 89.883450
e57 e416 80.077383
e57 e417 7.400365
e57 e418 98.751652
e57 e419 99.916590
e57 e420 49.470636
e57 e421 57.651686
e57 e422 80.701214
e57 e423 61.899262
e57 e424 76.750207
e57 e425 62.517801
e57 e426 86.023967
e57 e427 53.908593
e57 e428 63.419188
e57 e429 27.220179
e57 e430 44.130679
e57 e431 94.969061
e57 e432 19.739740
e57 e433 86.826458
e57 e434 83.450833
e57 e435 4.448887
e57 e436 31.437464
e57 e437 2.385472
e57 e438 46.354169
e57 e439 32.730868
e57 e440 39.328961
e57 e441 68.988227
e57 e442 50.077573
e57 e443 37.780926
e57 e444 34.282886
e57 e445 36.265957
e57 e446 56.576171
e57 e447 81.721347
e57 e448 39.235898
e57 e449 46.247091
e57 e450 70.414635
e57 e451 52.178426
e57 e452 14.988091
e57 e453 98.463238
e57 e454 43.760909
e57 e455 47.532998
e57 e456 13.310119
e57 e457 41.078079
e57 e458 50.177891
e57 e459 66.624516
e57 e460 73.504707
e57 e461 68.280010
e57 e462 58.719366
e57 e463 45.848267
e57 e464 25.540721
e57 e465 53.272516
e57 e466 86.209044
e57 e467 66.142548
e57 e468 79.778148
e57 e469 47.984545
e57 e470 74.000460
e57 e471 19.892934
e57 e472 72.953871
e57 e473 49.289514
e57 e474 47.650441
e57 e475 30.397271
e57 e476 71.813314
e57 e477 82.731837
e57 e478 60.159058
e57 e479 11.486304
e57 e480 60.224964
e57 e481 48.195858
e57 e482 49.999513
e57 e483 82.669655
e57 e484 41.985347
e57 e485 50.296214
e57 e486 82.640691
e57 e487 90.079455
e57 e488 65.920096
e57 e489 72.164708
e57 e490 30.988391
e57 e491 69.957959
e57 e492 27.766161
e57 e493 83.527501
e57 e494 9.460032
e57 e495 86.850123
e57 e496 31.073426
e57 e497 71.372991
e57 e498 89.072623
e57 e499 21.126764
e57 e500 80.317545
e58 e59 69.464920
e58 e60 49.773947
e58 e61 71.453812
e58 e62 67.272863
e58 e63 55.553874
e58 e64 89.310015
e58 e65 88.691623
e58 e66 103.420990
e58 e67 60.302690
e58 e68 62.734379
e58 e69 52.519537
e58 e70 25.053838
e58 e71 66.139599
e58 e72 35.448510
e58 e73 50.436332
e58 e74 44.227708
e58 e75 80.843743
e58 e76 89.724249
e58 e77 42.915506
e58 e78 64.582148
e58 e79 49.158296
e58 e80 83.691625
e58 e81 61.852347
e58 e82 85.754082
e58 e83 110.764443
e58 e84 75.738506
e58 e85 77.998771
e58 e86 99.498280
e58 e87 36.901260
e58 e88 80.808811
e58 e89 107.999582
e58 e90 71.912250
e58 e91 94.453924
e58 e92 46.678713
e58 e93 52.298339
e58 e94 17.053909
e58 e95 58.521364
e58 e96 12.395121
e58 e97 34.370424
e58 e98 82.943308
e58 e99 50.204657
e58 e100 77.710849
e58 e101 40.533967
e58 e102 41.265982
e58 e103 14.259222
e58 e104 74.403831
e58 e105 69.308826
e58 e106 64.383254
e58 e107 30.361870
e58 e108 108.402497
e58 e109 88.056789
e58 e110 85.016490
e58 e111 18.359944
e58 e112 72.527445
e58 e113 71.993089
e58 e114 71.820246
e58 e115 81.916431
e58 e116 91.641843
e58 e117 98.366205
e58 e118 73.513895
e58 e119 88.356567
e58 e120 87.233733
e58 e121 3.164398
e58 e122 68.405749
e58 e123 56.270624
e58 e124 39.095390
e58 e125 83.849318
e58 e126 71.258317
e58 e127 31.193492
e58 e128 53.396503
e58 e129 29.407588
e58 e130 50.268298
e58 e131 98.181708
e58 e132 26.754197
e58 e133 39.072877
e58 e134 72.317376
e58 e135 41.193767
e58 e136 39.763702
e58 e137 49.534277
e58 e138 52.208752
e58 e139 102.613072
e58 e140 24.477813
e58 e141 64.176337
e58 e142 88.253681
e58 e143 77.156987
e58 e144 70.653318
e58 e145 55.616806
e58 e146 87.489767
e58 e147 5.220414
e58 e148 56.716454
e58 e149 33.756670
e58 e150 45.001186
e58 e151 71.044533
e58 e152 88.587667
e58 e153 22.264213
e58 e154 50.278634
e58 e155 67.417727
e58 e156 89.090341
e58 e157 67.632181
e58 e158 66.805968
e58 e159 87.811802
e58 e160 70.497620
e58 e161 42.706766
e58 e162 47.979825
e58 e163 43.709139
e58 e164 83.809500
e58 e165 52.558810
e58 e166 97.332184
e58 e167 83.712318
e58 e168 51.434034
e58 e169 97.253665
e58 e170 64.616420
e58 e171 80.924225
e58 e172 60.085345
e58 e173 99.481012
e58 e174 43.668950
e58 e175 108.906778
e58 e176 84.404960
e58 e177 52.425623
e58 e178 84.851156
e58 e179 54.880138
e58 e180 37.545808
e58 e181 54.667400
e58 e182 33.579390
e58 e183 45.594807
e58 e184 90.726961
e58 e185 78.975929
e58 e186 18.137292
e58 e187 40.318035
e58 e188 39.802648
e58 e189 16.148737
e58 e190 82.859876
e58 e191 68.403186
e58 e192 86.098089
e58 e193 59.582698
e58 e194 24.847231
e58 e195 80.757149
e58 e196 64.182697
e58 e197 76.969249
e58 e198 16.098681
e58 e199 86.266599
e58 e200 83.742858
e58 e201 82.644964
e58 e202 99.315947
e58 e203 25.585085
e58 e204 75.087301
e58 e205 88.889948
e58 e206 45.773239
e58 e207 75.025809
e58 e208 73.119148
e58 e209 14.455033
e58 e210 81.876342
e58 e211 85.289912
e58 e212 35.073970
e58 e213 79.319519
e58 e214 75.133847
e58 e215 65.224901
e58 e216 7.042741
e58 e217 73.858137
e58 e218 81.052022
e58 e219 98.664972
e58 e220 96.280204
e58 e221 54.388430
e58 e222 60.923920
e58 e223 31.265796
e58 e224 80.834072
e58 e225 80.695900
e58 e226 50.030282
e58 e227 70.892304
e58 e228 81.736116
e58 e229 27.333905
e58 e230 80.407739
e58 e231 61.693947
e58 e232 57.207957
e58 e233 90.875506
e58 e234 9.628127
e58 e235 70.381208
e58 e236 48.934131
e58 e237 7.769083
e58 e238 76.489621
e58 e239 109.324772
e58 e240 34.980125
e58 e241 54.370009
e58 e242 55.635134
e58 e243 64.822879
e58 e244 83.399493
e58 e245 18.165035
e58 e246 22.602722
e58 e247 58.484614
e58 e248 63.434240
e58 e249 49.420577
e58 e250 49.442154
e58 e251 72.803872
e58 e252 62.059618
e58 e253 102.196377
e58 e254 43.323396
e58 e255 25.614324
e58 e256 40.627091
e58 e257 33.215980
e58 e258 102.837741
e58 e259 65.456576
e58 e260 56.341078
e58 e261 96.823164
e58 e262 63.371128
e58 e263 52.464857
e58 e264 52.480280
e58 e265 25.309624
e58 e266 79.927292
e58 e267 21.728222
e58 e268 71.346013
e58 e269 23.004671
e58 e270 96.093416
e58 e271 59.832732
e58 e272 22.017294
e58 e273 54.879063
e58 e274 63.689214
e58 e275 98.776885
e58 e276 47.924441
e58 e277 63.087848
e58 e278 43.698140
e58 e279 45.399115
e58 e280 50.757039
e58 e281 69.164402
e58 e282 47.709928
e58 e283 91.000384
e58 e284 57.328455
e58 e285 75.501031
e58 e286 20.160786
e58 e287 55.266376
e58 e288 25.831505
e58 e289 109.703750
e58 e290 60.690083
e58 e291 82.155446
e58 e292 21.485025
e58 e293 40.639888
e58 e294 43.366124
e58 e295 29.306138
e58 e296 32.006415
e58 e297 80.838534
e58 e298 29.179910
e58 e299 71.430700
e58 e300 64.337103
e58 e301 18.596886
e58 e302 95.379006
e58 e303 54.880619
e58 e304 66.937354
e58 e305 90.013702
e58 e306 67.175905
e58 e307 64.505067
e58 e308 75.549312
e58 e309 14.584096
e58 e310 25.815359
e58 e311 23.122794
e58 e312 31.141049
e58 e313 55.613532
e58 e314 114.333385
e58 e315 99.743686
e58 e316 18.098898
e58 e317 68.400883
e58 e318 36.396293
e58 e319 54.190123
e58 e320 98.324736
e58 e321 26.438899
e58 e322 47.972801
e58 e323 35.109135
e58 e324 57.201469
e58 e325 51.494136
e58 e326 66.750548
e58 e327 91.172810
e58 e328 83.784312
e58 e329 71.899110
e58 e330 71.961207
e58 e331 54.795548
e58 e332 17.884389
e58 e333 87.984245
e58 e334 9.677674
e58 e335 54.186415
e58 e336 66.563554
e58 e337 37.331864
e58 e338 116.290068
e58 e339 106.610480
e58 e340 118.611538
e58 e341 95.076138
e58 e342 102.124287
e58 e343 39.118668
e58 e344 65.541872
e58 e345 57.436696
e58 e346 73.200334
e58 e347 33.938769
e58 e348 26.932065
e58 e349 15.843062
e58 e350 90.432139
e58 e351 100.671309
e58 e352 94.043810
e58 e353 91.842102
e58 e354 62.476062
e58 e355 24.523809
e58 e356 94.090198
e58 e357 49.134691
e58 e358 95.172288
e58 e359 89.376398
e58 e360 95.902225
e58 e361 51.290437
e58 e362 44.570554
e58 e363 85.222222
e58 e364 46.813897
e58 e365 46.810106
e58 e366 77.886217
e58 e367 79.663547
e58 e368 60.419477
e58 e369 89.308117
e58 e370 72.731362
e58 e371 51.902399
e58 e372 59.877166
e58 e373 39.328806
e58 e374 60.212136
e58 e375 71.378018
e58 e376 19.149326
e58 e377 25.195189
e58 e378 66.541729
e58 e379 2.859239
e58 e380 72.007867
e58 e381 91.578563
e58 e382 42.195862
e58 e383 57.291004
e58 e384 41.693413
e58 e385 18.902413
e58 e386 14.846008
e58 e387 13.643557
e58 e388 69.729644
e58 e389 93.989431
e58 e390 93.415665
e58 e391 119.844622
e58 e392 70.380520
e58 e393 47.640310
e58 e394 56.245709
e58 e395 90.206414
e58 e396 90.258848
e58 e397 85.494314
e58 e398 68.560799
e58 e399 92.868388
e58 e400 31.640240
e58 e401 68.098184
e58 e402 45.683671
e58 e403 64.375374
e58 e404 71.596067
e58 e405 53.519995
e58 e406 24.850342
e58 e407 24.919677
e58 e408 91.525631
e58 e409 13.862290
e58 e410 53.319759
e58 e411 70.453425
e58 e412 68.823511
e58 e413 64.538386
e58 e414 77.363835
e58 e415 75.802908
e58 e416 71.894181
e58 e417 56.230835
e58 e418 62.564440
e58 e419 71.780476
e58 e420 94.767969
e58 e421 11.889330
e58 e422 40.601136
e58 e423 5.365523
e58 e424 85.794739
e58 e425 66.585460
e58 e426 50.236073
e58 e427 87.461274
e58 e428 1.725963
e58 e429 75.353727
e58 e430 42.405051
e58 e431 56.089040
e58 e432 53.542439
e58 e433 113.068493
e58 e434 94.598309
e58 e435 61.309294
e58 e436 62.124665
e58 e437 64.558179
e58 e438 87.439739
e58 e439 93.528391
e58 e440 24.861138
e58 e441 26.225238
e58 e442 19.007426
e58 e443 29.633351
e58 e444 35.837703
e58 e445 28.327463
e58 e446 26.852156
e58 e447 62.285871
e58 e448 95.929159
e58 e449 53.893205
e58 e450 41.555085
e58 e451 49.624856
e58 e452 48.898595
e58 e453 58.914492
e58 e454 92.949831
e58 e455 23.149189
e58 e456 53.912505
e58 e457 67.729412
e58 e458 29.217160
e58 e459 32.563056
e58 e460 104.519968
e58 e461 63.821712
e58 e462 47.041672
e58 e463 78.303344
e58 e464 88.048955
e58 e465 20.089349
e58 e466 82.334128
e58 e467 10.825875
e58 e468 92.905207
e58 e469 20.461939
e58 e470 106.631410
e58 e471 47.272968
e58 e472 54.453470
e58 e473 18.570996
e58 e474 76.278547
e58 e475 69.437159
e58 e476 63.020112
e58 e477 40.953388
e58 e478 7.111061
e58 e479 74.243269
e58 e480 59.104089
e58 e481 39.925209
e58 e482 13.171488
e58 e483 75.199100
e58 e484 84.879332
e58 e485 15.594986
e58 e486 105.319131
e58 e487 101.951483
e58 e488 30.695161
e58 e489 95.079706
e58 e490 79.802538
e58 e491 14.223536
e58 e492 87.031387
e58 e493 107.841863
e58 e494 59.588256
e58 e495 112.651622
e58 e496 56.141822
e58 e497 40.235847
e58 e498 91.741259
e58 e499 53.975641
e58 e500 45.487106
e59 e60 19.818596
e59 e61 34.111887
e59 e62 46.109811
e59 e63 57.895481
e59 e64 21.217866
e59 e65 24.955431
e59 e66 34.001852
e59 e67 10.213340
e59 e68 8.190414
e59 e69 24.381736
e59 e70 74.681297
e59 e71 56.571018
e59 e72 48.517488
e59 e73 42.388291
e59 e74 36.348158
e59 e75 37.907703
e59 e76 30.012197
e59 e77 46.351377
e59 e78 41.982902
e59 e79 55.555350
e59 e80 33.470232
e59 e81 19.656835
e59 e82 22.458438
e59 e83 42.661825
e59 e84 36.350301
e59 e85 36.478079
e59 e86 38.526323
e59 e87 57.861700
e59 e88 36.645042
e59 e89 38.887690
e59 e90 38.868650
e59 e91 35.444117
e59 e92 44.784658
e59 e93 63.454331
e59 e94 66.155769
e59 e95 46.438159
e59 e96 63.664064
e59 e97 63.413536
e59 e98 40.365622
e59 e99 53.200875
e59 e100 25.920972
e59 e101 67.728246
e59 e102 54.785615
e59 e103 58.240609
e59 e104 50.318855
e59 e105 57.006751
e59 e106 27.209762
e59 e107 46.189332
e59 e108 40.241488
e59 e109 63.461743
e59 e110 29.461272
e59 e111 80.928501
e59 e112 49.991349
e59 e113 4.254702
e59 e114 16.358920
e59 e115 43.756676
e59 e116 27.786230
e59 e117 30.261650
e59 e118 51.841823
e59 e119 24.415826
e59 e120 41.743154
e59 e121 71.764684
e59 e122 57.724752
e59 e123 49.714182
e59 e124 34.690793
e59 e125 57.733102
e59 e126 1.805843
e59 e127 58.791720
e59 e128 44.545733
e59 e129 64.425629
e59 e130 31.257187
e59 e131 35.506759
e59 e132 44.851501
e59 e133 38.888177
e59 e134 34.134473
e59 e135 28.314735
e59 e136 35.660459
e59 e137 59.652074
e59 e138 22.376236
e59 e139 37.431691
e59 e140 61.023193
e59 e141 65.450578
e59 e142 26.203111
e59 e143 39.349661
e59 e144 72.910824
e59 e145 36.074895
e59 e146 58.758615
e59 e147 65.222331
e59 e148 14.825699
e59 e149 44.218038
e59 e150 56.346542
e59 e151 68.193635
e59 e152 38.372120
e59 e153 47.769166
e59 e154 54.962017
e59 e155 17.041035
e59 e156 24.866897
e59 e157 62.979460
e59 e158 4.220510
